school_name,campus_code,community_name,street_name,district,student_type,year
萧山区衙前农村小学校,2133005476001,草漾路,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,青三房三路,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,江河路,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,东河浜路,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,金堂桥路,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,青三房一路,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,中心直路,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,同富路,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,塘头庙路,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,墙外路,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,后村路,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,新村路,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,沿河横路,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,村西直路,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,江头张路,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,河前路,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,河南新路,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,河南老路,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,山下张路,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,大墙门路,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,河南路,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,塘头徐路,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,牛弄路,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,衙前路,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,汇头张路,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,中心横路,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,樱漫里,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,锦上悦华里,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,尚雅府,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,永乐路,衙前镇,钱塘区,新杭州人,2026
萧山区衙前农村小学校,2133005476001,里仁直路,衙前镇,钱塘区,新杭州人,2026
萧山区新塘小学,2133005418001,滨旭府,新塘街道,钱塘区,户籍生,2026
萧山区新塘小学,2133005418001,傅楼村,新塘街道,钱塘区,户籍生,2026
萧山区新塘小学,2133005418001,高庄,新塘街道,钱塘区,户籍生,2026
萧山区新塘小学,2133005418001,联华新村村会郎曹,新塘街道,钱塘区,户籍生,2026
萧山区新塘小学,2133005418001,联华新村村沙河沈,新塘街道,钱塘区,户籍生,2026
萧山区新塘小学,2133005418001,前塘社区,新塘街道,钱塘区,户籍生,2026
萧山区新塘小学,2133005418001,桥南沈村,新塘街道,钱塘区,户籍生,2026
萧山区新塘小学,2133005418001,塘里陈社区,新塘街道,钱塘区,户籍生,2026
萧山区新塘小学,2133005418001,霞江村,新塘街道,钱塘区,户籍生,2026
萧山区新塘小学,2133005418001,新丰村十间楼,新塘街道,钱塘区,户籍生,2026
萧山区新塘小学,2133005418001,新丰村西河沈,新塘街道,钱塘区,户籍生,2026
萧山区新塘小学,2133005418001,一都孙村,新塘街道,钱塘区,户籍生,2026
萧山区新塘小学,2133005418001,浙东村东京钱,新塘街道,钱塘区,户籍生,2026
萧山区新塘小学,2133005418001,浙东村东河,新塘街道,钱塘区,户籍生,2026
萧山区新塘小学,2133005418001,紫霞村,新塘街道,钱塘区,户籍生,2026
萧山区新塘小学,2133005418001,霞江村,新塘街道,钱塘区,新杭州人,2026
萧山区新塘小学,2133005418001,桥南沈村,新塘街道,钱塘区,新杭州人,2026
萧山区新塘小学,2133005418001,傅楼村,新塘街道,钱塘区,新杭州人,2026
萧山区新塘小学,2133005418001,前塘社区,新塘街道,钱塘区,新杭州人,2026
萧山区新塘小学,2133005418001,塘里陈社区,新塘街道,钱塘区,新杭州人,2026
萧山区新塘小学,2133005418001,紫霞村,新塘街道,钱塘区,新杭州人,2026
萧山区新塘小学,2133005418001,一都孙村,新塘街道,钱塘区,新杭州人,2026
萧山区新塘小学,2133005418001,联华新村村会郎曹,新塘街道,钱塘区,新杭州人,2026
萧山区新塘小学,2133005418001,联华新村村沙河沈,新塘街道,钱塘区,新杭州人,2026
萧山区新塘小学,2133005418001,新丰村十间楼,新塘街道,钱塘区,新杭州人,2026
萧山区新塘小学,2133005418001,新丰村西河沈,新塘街道,钱塘区,新杭州人,2026
萧山区新塘小学,2133005418001,浙东村东京钱,新塘街道,钱塘区,新杭州人,2026
萧山区新塘小学,2133005418001,浙东村东河,新塘街道,钱塘区,新杭州人,2026
萧山区新塘小学,2133005418001,城区,新塘街道,钱塘区,新杭州人,2026
萧山区新塘小学,2133005418001,滨旭府,新塘街道,钱塘区,新杭州人,2026
萧山区新塘小学,2133005418001,高庄,新塘街道,钱塘区,新杭州人,2026
萧山区新街小学,2133005460001,碧秀名庭,新街街道,钱塘区,户籍生,2026
萧山区新街小学,2133005460001,府前路,新街街道,钱塘区,户籍生,2026
萧山区新街小学,2133005460001,和者时光印象府,新街街道,钱塘区,户籍生,2026
萧山区新街小学,2133005460001,红垦农场,新街街道,钱塘区,户籍生,2026
萧山区新街小学,2133005460001,花城名苑,新街街道,钱塘区,户籍生,2026
萧山区新街小学,2133005460001,花城社区,新街街道,钱塘区,户籍生,2026
萧山区新街小学,2133005460001,江南村九号坝,新街街道,钱塘区,户籍生,2026
萧山区新街小学,2133005460001,江南村华丰,新街街道,钱塘区,户籍生,2026
萧山区新街小学,2133005460001,江南村新街,新街街道,钱塘区,户籍生,2026
萧山区新街小学,2133005460001,江南村盈上,新街街道,钱塘区,户籍生,2026
萧山区新街小学,2133005460001,郡望府,新街街道,钱塘区,户籍生,2026
萧山区新街小学,2133005460001,山末址村,新街街道,钱塘区,户籍生,2026
萧山区新街小学,2133005460001,沿江村,新街街道,钱塘区,户籍生,2026
萧山区新街小学,2133005460001,盈中村,新街街道,钱塘区,户籍生,2026
萧山区新街小学,2133005460001,盈中村,新街街道,钱塘区,新杭州人,2026
萧山区新街小学,2133005460001,沿江村,新街街道,钱塘区,新杭州人,2026
萧山区新街小学,2133005460001,山末址村,新街街道,钱塘区,新杭州人,2026
萧山区新街小学,2133005460001,红垦农场,新街街道,钱塘区,新杭州人,2026
萧山区新街小学,2133005460001,碧秀名庭,新街街道,钱塘区,新杭州人,2026
萧山区新街小学,2133005460001,花城名苑,新街街道,钱塘区,新杭州人,2026
萧山区新街小学,2133005460001,花城社区,新街街道,钱塘区,新杭州人,2026
萧山区新街小学,2133005460001,和者时光印象府,新街街道,钱塘区,新杭州人,2026
萧山区新街小学,2133005460001,人民路,新街街道,钱塘区,新杭州人,2026
萧山区新街小学,2133005460001,府前路,新街街道,钱塘区,新杭州人,2026
萧山区新街小学,2133005460001,江南村九号坝,新街街道,钱塘区,新杭州人,2026
萧山区新街小学,2133005460001,江南村华丰,新街街道,钱塘区,新杭州人,2026
萧山区新街小学,2133005460001,江南村新街,新街街道,钱塘区,新杭州人,2026
萧山区新街小学,2133005460001,江南村盈上,新街街道,钱塘区,新杭州人,2026
萧山区新街小学,2133005460001,郡望府,新街街道,钱塘区,新杭州人,2026
萧山区新街第四小学,2133001081001,北塘河,新街街道,钱塘区,户籍生,2026
萧山区新街第四小学,2133001081001,碧秀名庭,新街街道,钱塘区,户籍生,2026
萧山区新街第四小学,2133001081001,博印名邸,新街街道,钱塘区,户籍生,2026
萧山区新街第四小学,2133001081001,海塘路,新街街道,钱塘区,户籍生,2026
萧山区新街第四小学,2133001081001,解放河,新街街道,钱塘区,户籍生,2026
萧山区新街第四小学,2133001081001,君奥名邸,新街街道,钱塘区,户籍生,2026
萧山区新街第四小学,2133001081001,棉麻试验场,新街街道,钱塘区,户籍生,2026
萧山区新街第四小学,2133001081001,钱塘东南家园,新街街道,钱塘区,户籍生,2026
萧山区新街第四小学,2133001081001,钱江啤酒厂,新街街道,钱塘区,户籍生,2026
萧山区新街第四小学,2133001081001,钱纺宿舍,新街街道,钱塘区,户籍生,2026
萧山区新街第四小学,2133001081001,盛东村,新街街道,钱塘区,户籍生,2026
萧山区新街第四小学,2133001081001,盛中村,新街街道,钱塘区,户籍生,2026
萧山区新街第四小学,2133001081001,欣品华庭,新街街道,钱塘区,户籍生,2026
萧山区新街第四小学,2133001081001,新东名苑,新街街道,钱塘区,户籍生,2026
萧山区新街第四小学,2133001081001,新丽名苑,新街街道,钱塘区,户籍生,2026
萧山区新街第四小学,2133001081001,新和人家,新街街道,钱塘区,户籍生,2026
萧山区新街第四小学,2133001081001,新和社区,新街街道,钱塘区,户籍生,2026
萧山区新街第四小学,2133001081001,雅逸府,新街街道,钱塘区,户籍生,2026
萧山区新街第四小学,2133001081001,盛东村,新街街道,钱塘区,新杭州人,2026
萧山区新街第四小学,2133001081001,盛中村,新街街道,钱塘区,新杭州人,2026
萧山区新街第四小学,2133001081001,碧秀名庭,新街街道,钱塘区,新杭州人,2026
萧山区新街第四小学,2133001081001,新和人家,新街街道,钱塘区,新杭州人,2026
萧山区新街第四小学,2133001081001,新丽名苑,新街街道,钱塘区,新杭州人,2026
萧山区新街第四小学,2133001081001,新东名苑,新街街道,钱塘区,新杭州人,2026
萧山区新街第四小学,2133001081001,北塘河,新街街道,钱塘区,新杭州人,2026
萧山区新街第四小学,2133001081001,钱纺宿舍,新街街道,钱塘区,新杭州人,2026
萧山区新街第四小学,2133001081001,新和社区,新街街道,钱塘区,新杭州人,2026
萧山区新街第四小学,2133001081001,钱江啤酒厂,新街街道,钱塘区,新杭州人,2026
萧山区新街第四小学,2133001081001,棉麻试验场,新街街道,钱塘区,新杭州人,2026
萧山区新街第四小学,2133001081001,海塘路,新街街道,钱塘区,新杭州人,2026
萧山区新街第四小学,2133001081001,解放河,新街街道,钱塘区,新杭州人,2026
萧山区新街第四小学,2133001081001,钱塘东南家园,新街街道,钱塘区,新杭州人,2026
萧山区新街第四小学,2133001081001,雅逸府,新街街道,钱塘区,新杭州人,2026
萧山区新街第四小学,2133001081001,博印名邸,新街街道,钱塘区,新杭州人,2026
萧山区新街第四小学,2133001081001,君奥名邸,新街街道,钱塘区,新杭州人,2026
萧山区新街第四小学,2133001081001,欣品华庭,新街街道,钱塘区,新杭州人,2026
萧山区新街第四小学,2133001081001,欣品华庭,新街街道,钱塘区,新杭州人,2026
萧山区新街第三小学,2133005881001,陈家园村,新街街道,钱塘区,户籍生,2026
萧山区新街第三小学,2133005881001,双圩村,新街街道,钱塘区,户籍生,2026
萧山区新街第三小学,2133005881001,新塘头村,新街街道,钱塘区,户籍生,2026
萧山区新街第三小学,2133005881001,元沙村,新街街道,钱塘区,户籍生,2026
萧山区新街第三小学,2133005881001,芝兰村,新街街道,钱塘区,户籍生,2026
萧山区新街第三小学,2133005881001,元沙村,新街街道,钱塘区,新杭州人,2026
萧山区新街第三小学,2133005881001,芝兰村,新街街道,钱塘区,新杭州人,2026
萧山区新街第三小学,2133005881001,双圩村,新街街道,钱塘区,新杭州人,2026
萧山区新街第三小学,2133005881001,新塘头村,新街街道,钱塘区,新杭州人,2026
萧山区新街第三小学,2133005881001,陈家园村,新街街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,百尺溇,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,蔡家弄,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,常源弄,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,陈家弄,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,城区,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,城河街,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,航运公司家委,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,何家弄,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,横石板弄,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,井泉苑,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,里横河,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,庙西王,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,南欣公寓,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,南江公寓,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,南药弄,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,南门村,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,南门江,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,牛脚湾,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,三碰桥,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,狮子桥弄,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,水曲弄,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,苏家潭,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,太平弄,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,唐家弄,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,同和公寓,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,万寿桥村,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,汪家弄,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,旺角城,北干街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,魏家弄,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,西仓弄,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,西山公寓,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,下街,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,湘博府,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,湘湖林语公寓,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,旭众珺悦府,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,药店弄,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,郁家弄,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,运输公司家属区,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,直石板弄,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,周家河头,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,怡景公寓,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,瀚府,城厢街道,钱塘区,户籍生,2026
萧山区湘师实验小学,2133000614001,陈家弄,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,怡景公寓,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,横石板弄,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,常源弄,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,周家河头,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,何家弄,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,城河街,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,蔡家弄,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,水曲弄,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,直石板弄,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,百尺溇,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,江寺路,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,西山公寓,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,航运公司家委,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,湘湖路,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,同和公寓,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,西湘路,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,运输公司家属区,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,肖西路,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,井泉苑,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,下街,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,万寿桥村,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,湘湖林语公寓,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,下湘湖路,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,狮子桥弄,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,城北路,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,西仓弄,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,牛脚湾,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,萧绍路,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,里横河,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,魏家弄,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,文化路,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,郁家弄,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,城河街,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,城区,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,南江公寓,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,南门江,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,城区,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,旭众珺悦府,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,南欣公寓,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,南门村,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,南药弄,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,药店弄,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,苏家潭,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,城区,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,太平弄,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,庙西王,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,汪家弄,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,三碰桥,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,唐家弄,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,湘博府,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,瀚府,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,南峰公寓,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,旺角城,北干街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,体育路,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,市心南路,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,市心路,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,人民路,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,城区,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,萧然南路,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,市心南路,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,体育路,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,河滨路,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,西河路,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,萧然西路,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,市心路,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,人民路,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,萧然南路,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,河滨路,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,西河路,城厢街道,钱塘区,新杭州人,2026
萧山区湘师实验小学,2133000614001,郁家弄,北干街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,奥兰多小镇,城厢街道,钱塘区,户籍生,2026
萧山区湘湖小学,2133005401001,博奥花宸里,城厢街道,钱塘区,户籍生,2026
萧山区湘湖小学,2133005401001,翠堤春华轩,城厢街道,钱塘区,户籍生,2026
萧山区湘湖小学,2133005401001,东湘社区,城厢街道,钱塘区,户籍生,2026
萧山区湘湖小学,2133005401001,杜湖名庭,城厢街道,钱塘区,户籍生,2026
萧山区湘湖小学,2133005401001,杜湖社区,城厢街道,钱塘区,户籍生,2026
萧山区湘湖小学,2133005401001,湖头陈社区,城厢街道,钱塘区,户籍生,2026
萧山区湘湖小学,2133005401001,湖头陈花苑,城厢街道,钱塘区,户籍生,2026
萧山区湘湖小学,2133005401001,湖头陈风彩苑,城厢街道,钱塘区,户籍生,2026
萧山区湘湖小学,2133005401001,湖望庐,城厢街道,钱塘区,户籍生,2026
萧山区湘湖小学,2133005401001,湖畔,城厢街道,钱塘区,户籍生,2026
萧山区湘湖小学,2133005401001,建材厂家属区,城厢街道,钱塘区,户籍生,2026
萧山区湘湖小学,2133005401001,金地天逸城,城厢街道,钱塘区,户籍生,2026
萧山区湘湖小学,2133005401001,金湖艺境城,城厢街道,钱塘区,户籍生,2026
萧山区湘湖小学,2133005401001,金辰之光公寓,城厢街道,钱塘区,户籍生,2026
萧山区湘湖小学,2133005401001,乐虹湾,城厢街道,钱塘区,户籍生,2026
萧山区湘湖小学,2133005401001,上府,城厢街道,钱塘区,户籍生,2026
萧山区湘湖小学,2133005401001,水城,城厢街道,钱塘区,户籍生,2026
萧山区湘湖小学,2133005401001,苏黎士小镇,城厢街道,钱塘区,户籍生,2026
萧山区湘湖小学,2133005401001,万向美之园,城厢街道,钱塘区,户籍生,2026
萧山区湘湖小学,2133005401001,湘湖家园,城厢街道,钱塘区,户籍生,2026
萧山区湘湖小学,2133005401001,湘湖美地,城厢街道,钱塘区,户籍生,2026
萧山区湘湖小学,2133005401001,湘湖风情苑,城厢街道,钱塘区,户籍生,2026
萧山区湘湖小学,2133005401001,休博园,城厢街道,钱塘区,户籍生,2026
萧山区湘湖小学,2133005401001,旭滨东方悦府,城厢街道,钱塘区,户籍生,2026
萧山区湘湖小学,2133005401001,湘湖路,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,湘湖家园,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,湘湖村,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,杜湖名庭,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,杜湖社区,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,萧杭路,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,湖头陈花苑,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,湖头陈社区,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,湖头陈风彩苑,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,东湘社区,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,湘湖风情苑,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,肖西路,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,湘湖美地,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,建材厂家属区,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,万向美之园,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,水城,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,湖畔,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,奥兰多小镇,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,休博路,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,休博园,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,苏黎士小镇,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,湘湖路,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,博奥花宸里,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,金地天逸城,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,山阴路,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,上府,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,翠堤春华轩,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,金湖艺境城,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,旭滨东方悦府,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,乐虹湾,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,湖望庐,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,金辰之光公寓,城厢街道,钱塘区,新杭州人,2026
萧山区湘湖小学,2133005401001,特水厂家属区,城厢街道,钱塘区,新杭州人,2026
萧山区闻堰小学,2133005473001,宝盈桥居民村,闻堰街道,钱塘区,户籍生,2026
萧山区闻堰小学,2133005473001,陈湘华庭,闻堰街道,钱塘区,户籍生,2026
萧山区闻堰小学,2133005473001,叠潮雅庭,闻堰街道,钱塘区,户籍生,2026
萧山区闻堰小学,2133005473001,东方海岸家园,闻堰街道,钱塘区,户籍生,2026
萧山区闻堰小学,2133005473001,观湖里,闻堰街道,钱塘区,户籍生,2026
萧山区闻堰小学,2133005473001,湖珀润园,闻堰街道,钱塘区,户籍生,2026
萧山区闻堰小学,2133005473001,湖翠晓印轩,闻堰街道,钱塘区,户籍生,2026
萧山区闻堰小学,2133005473001,湖风雅园,闻堰街道,钱塘区,户籍生,2026
萧山区闻堰小学,2133005473001,江南摩卡小区,闻堰街道,钱塘区,户籍生,2026
