school_name,campus_name,school_code,campus_code,school_type,school_nature,district,address,lng,lat,school_tel,direct_middle_school,community_name,street_name,student_type,year
杭州市澎博小学,,2133005364,2133005364001,小学,非民办,上城区,彭埠街道九州路355号,,,,,普福心苑,彭埠街道,户籍生,2026
杭州市澎博小学,,2133005364,2133005364001,小学,非民办,上城区,彭埠街道九州路355号,,,,,水岸国际公寓,彭埠街道,户籍生,2026
杭州市澎博小学,,2133005364,2133005364001,小学,非民办,上城区,彭埠街道九州路355号,,,,,梧桐语轩,彭埠街道,户籍生,2026
杭州市澎博小学,,2133005364,2133005364001,小学,非民办,上城区,彭埠街道九州路355号,,,,,紫台公寓,彭埠街道,户籍生,2026
杭州市澎博小学,,2133005364,2133005364001,小学,非民办,上城区,彭埠街道九州路355号,,,,,梧桐梧轩,彭埠街道,新杭州人,2026
杭州市澎博小学,,2133005364,2133005364001,小学,非民办,上城区,彭埠街道九州路355号,,,,,普福家园,彭埠街道,新杭州人,2026
杭州市澎博小学,,2133005364,2133005364001,小学,非民办,上城区,彭埠街道九州路355号,,,,,普德人家,彭埠街道,新杭州人,2026
杭州市澎博小学,,2133005364,2133005364001,小学,非民办,上城区,彭埠街道九州路355号,,,,,普福公寓,彭埠街道,新杭州人,2026
杭州市澎博小学,,2133005364,2133005364001,小学,非民办,上城区,彭埠街道九州路355号,,,,,梧桐语轩,彭埠街道,新杭州人,2026
杭州市澎博小学,,2133005364,2133005364001,小学,非民办,上城区,彭埠街道九州路355号,,,,,水岸国际公寓,彭埠街道,新杭州人,2026
杭州市澎博小学,,2133005364,2133005364001,小学,非民办,上城区,彭埠街道九州路355号,,,,,普福心苑,彭埠街道,新杭州人,2026
杭州市澎博小学,,2133005364,2133005364001,小学,非民办,上城区,彭埠街道九州路355号,,,,,普升福邸,彭埠街道,新杭州人,2026
杭州市澎博小学,,2133005364,2133005364001,小学,非民办,上城区,彭埠街道九州路355号,,,,,紫台公寓,彭埠街道,新杭州人,2026
杭州市澎博小学,,2133005364,2133005364001,小学,非民办,上城区,彭埠街道九州路355号,,,,,普福社区,彭埠街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,北景东苑,凯旋街道,户籍生,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,北景西苑,凯旋街道,户籍生,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,采荷绿萍新村,凯旋街道,户籍生,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,海域晶华,凯旋街道,户籍生,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,华家池,凯旋街道,户籍生,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,华家池公寓,凯旋街道,户籍生,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,华景公寓,凯旋街道,户籍生,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,华景北苑,凯旋街道,户籍生,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,华景南苑,凯旋街道,户籍生,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,金兰池公寓,凯旋街道,户籍生,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,金秋花园,凯旋街道,户籍生,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,景和苑,凯旋街道,户籍生,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,景秋公寓,凯旋街道,户籍生,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,茂宸金座,凯旋街道,户籍生,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,南肖埠,凯旋街道,户籍生,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,青春都市公寓,凯旋街道,户籍生,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,庆和苑,凯旋街道,户籍生,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,庆春苑,凯旋街道,户籍生,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,双菱新村,凯旋街道,户籍生,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,文景苑,凯旋街道,户籍生,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,御景苑,凯旋街道,户籍生,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,紫玉名府,凯旋街道,户籍生,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,南肖埠,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,北景东苑,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,景和苑,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,北景西苑,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,金兰池,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,金兰池公寓,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,青春都市公寓,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,采荷绿萍新村,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,御景苑,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,华家池,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,文景苑,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,金秋花园,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,景秋公寓,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,紫玉名府,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,华景南苑,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,华景北苑,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,华景公寓,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,双菱新村,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,庆春苑,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,庆和苑,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,海域晶华,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,茂宸金座,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,华家池公寓,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,凯旋路,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,凤起东路,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,凤起东路,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,庆春苑,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,凯旋路,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,双菱路,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,华家池,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,凤起东路,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,农药厂宿舍,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,采荷紫藕妇保宿舍,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,庆春东路,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,南肖埠,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,凯旋路,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,庆春路景芳六区,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,太平门直街,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,紫藕火电公司宿舍,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,秋涛北路,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,凤起东路,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,农业厅第三住宅区,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,凯旋路,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,凯林巷,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,景芳村,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,凯旋路,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,庆春东路,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,金兰池公寓,凯旋街道,新杭州人,2026
杭州市南肖埠小学,,2133003269,2133003269001,小学,非民办,上城区,凯旋街道太平门直街185号,,,,,艮山西路,凯旋街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,景芳三区,凯旋街道,户籍生,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,景芳二区1-35幢,凯旋街道,户籍生,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,景芳二区1-35幢,凯旋街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,景芳三区,凯旋街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,采荷玉荷新村,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,玉荷新村,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,采荷青莼新村,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,青莼新村,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,茶厂宿舍,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,凯旋苑,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,夕照新村,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,常启石塘人家,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,凯旋新村1-15幢,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,铁路花圃新村,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,邮政公寓,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,金牛坊,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,清泰小区,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,商教苑,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,商教新村,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,荷花新村,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,青荷苑,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,秋涛北路,凯旋街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,景芳二区,凯旋街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,新塘路,凯旋街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,景芳路,凯旋街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,凯旋路,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,清泰小区,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,秋涛路,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,石塘路北,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,清江路,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,揽潮华庭,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,石塘路南,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,航海路,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,碑亭路,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,碑亭边,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,凯旋金牛坊,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,凯旋路,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,凯旋新村,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,花圃铁路新村,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,凯旋路,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,清泰街,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,凯旋路,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,荷花塘弄,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,青雅荷塘府,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,采荷路,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,张家河弄,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,采荷路,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,杭海路,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,采荷大厦,采荷街道,新杭州人,2026
杭州市茅以升实验学校,,2133003522,2133003522001,小学,非民办,上城区,凯旋街道景芳二区35幢,,,,,采荷支路,采荷街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,东城印象公寓,凯旋街道,户籍生,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,景芳五区,凯旋街道,户籍生,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,景芳六区,凯旋街道,户籍生,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,景苑公寓,凯旋街道,户籍生,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,水湘苑,凯旋街道,户籍生,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,水湘苑,凯旋街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,景芳六区,凯旋街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,东城印象公寓,凯旋街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,景芳五区,凯旋街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,景苑公寓,凯旋街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,唐家景府,四季青街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,三堡北苑,四季青街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,四季青镇水湘村,四季青街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,水湘人家西苑,四季青街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,水湘人家南苑,四季青街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,水湘人家东苑,四季青街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,东润枫华公寓,四季青街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,涌璘府,四季青街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,钱塘府,四季青街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,盛景凤启华庭,四季青街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,景运人家,四季青街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,景芳东区,四季青街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,云河南园,彭埠街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,御品湾西区,彭埠街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,御品湾东区,彭埠街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,云河西园,彭埠街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,云河家园,彭埠街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,御临云府,彭埠街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,景芳五区,凯旋街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,景湘路,凯旋街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,景御路,四季青街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,章家坝社区,彭埠街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,彭埠街道新居章家坝,彭埠街道,新杭州人,2026
杭州市景华小学,,2133000805,2133000805001,小学,非民办,上城区,凯旋街道景芳六区34幢,,,,,云峰社区,彭埠街道,新杭州人,2026
杭州市景和小学,,2133001502,2133001502001,小学,非民办,上城区,四季青街道景芳路1号,,,,,东润枫华公寓,四季青街道,户籍生,2026
杭州市景和小学,,2133001502,2133001502001,小学,非民办,上城区,四季青街道景芳路1号,,,,,景芳东区,四季青街道,户籍生,2026
杭州市景和小学,,2133001502,2133001502001,小学,非民办,上城区,四季青街道景芳路1号,,,,,景运人家,四季青街道,户籍生,2026
杭州市景和小学,,2133001502,2133001502001,小学,非民办,上城区,四季青街道景芳路1号,,,,,钱塘府,四季青街道,户籍生,2026
杭州市景和小学,,2133001502,2133001502001,小学,非民办,上城区,四季青街道景芳路1号,,,,,三堡北苑,四季青街道,户籍生,2026
杭州市景和小学,,2133001502,2133001502001,小学,非民办,上城区,四季青街道景芳路1号,,,,,盛景凤启华庭,四季青街道,户籍生,2026
杭州市景和小学,,2133001502,2133001502001,小学,非民办,上城区,四季青街道景芳路1号,,,,,水湘人家东苑,四季青街道,户籍生,2026
杭州市景和小学,,2133001502,2133001502001,小学,非民办,上城区,四季青街道景芳路1号,,,,,水湘人家南苑,四季青街道,户籍生,2026
杭州市景和小学,,2133001502,2133001502001,小学,非民办,上城区,四季青街道景芳路1号,,,,,水湘人家西苑,四季青街道,户籍生,2026
杭州市景和小学,,2133001502,2133001502001,小学,非民办,上城区,四季青街道景芳路1号,,,,,唐家景府,四季青街道,户籍生,2026
杭州市江锦小学,,2133006569,2133006569001,小学,非民办,上城区,四季青街道百安路1号,,,,,和谐嘉园东苑,四季青街道,户籍生,2026
杭州市江锦小学,,2133006569,2133006569001,小学,非民办,上城区,四季青街道百安路1号,,,,,和谐嘉园北苑,四季青街道,户籍生,2026
杭州市江锦小学,,2133006569,2133006569001,小学,非民办,上城区,四季青街道百安路1号,,,,,和谐嘉园南苑,四季青街道,户籍生,2026
杭州市江锦小学,,2133006569,2133006569001,小学,非民办,上城区,四季青街道百安路1号,,,,,采荷东区,采荷街道,新杭州人,2026
杭州市江锦小学,,2133006569,2133006569001,小学,非民办,上城区,四季青街道百安路1号,,,,,采荷人家,采荷街道,新杭州人,2026
杭州市江锦小学,,2133006569,2133006569001,小学,非民办,上城区,四季青街道百安路1号,,,,,和谐嘉园南苑,四季青街道,新杭州人,2026
杭州市江锦小学,,2133006569,2133006569001,小学,非民办,上城区,四季青街道百安路1号,,,,,和谐嘉园北苑,四季青街道,新杭州人,2026
